 2218   H15   CHL    21      0.090    0.090    0.000 
 2219   H16   CHL    21      0.090    0.090    0.000 
 2220   H17   CHL    21      0.090    0.090    0.000 
 2221   C10   CHL    21     -0.180   -0.180    0.000 
 2222   H18   CHL    21      0.090    0.090    0.000 
 2223   H19   CHL    21      0.090    0.090    0.000 
 2224   C11   CHL    21     -0.180   -0.180    0.000 
 2225   H20   CHL    21      0.090    0.090    0.000 
 2226   H21   CHL    21      0.090    0.090    0.000 
 2227   C12   CHL    21     -0.180   -0.180    0.000 
 2228   H22   CHL    21      0.090    0.090    0.000 
 2229   H23   CHL    21      0.090    0.090    0.000 
 2230   C13   CHL    21     -0.090   -0.090    0.000 
 2231   H24   CHL    21      0.090    0.090    0.000 
 2232   C14   CHL    21     -0.270   -0.270    0.000 
 2233   H25   CHL    21      0.090    0.090    0.000 
 2234   H26   CHL    21      0.090    0.090    0.000 
 2235   H27   CHL    21      0.090    0.090    0.000 
 2236   C15   CHL    21     -0.180   -0.180    0.000 
 2237   H28   CHL    21      0.090    0.090    0.000 
 2238   H29   CHL    21      0.090    0.090    0.000 
 2239   C16   CHL    21     -0.180   -0.180    0.000 
 2240   H30   CHL    21      0.090    0.090    0.000 
 2241   H31   CHL    21      0.090    0.090    0.000 
 2242   C17   CHL    21     -0.180   -0.180    0.000 
 2243   H32   CHL    21      0.090    0.090    0.000 
 2244   H33   CHL    21      0.090    0.090    0.000 
 2245   C18   CHL    21     -0.090   -0.090    0.000 
 2246   H34   CHL    21      0.090    0.090    0.000 
 2247   C19   CHL    21     -0.270   -0.270    0.000 
 2248   H35   CHL    21      0.090    0.090    0.000 
 2249   H36   CHL    21      0.090    0.090    0.000 
 2250   H37   CHL    21      0.090    0.090    0.000 
 2251   C20   CHL    21     -0.270   -0.270    0.000 
 2252   H38   CHL    21      0.090    0.090    0.000 
 2253   H39   CHL    21      0.090    0.090    0.000 
 2254   H40   CHL    21      0.090    0.090    0.000 
 2255         CHL    21      0.000    0.000    0.000 
 2256         CHL    21      0.000    0.000    0.000 
 2257         CHL    21      0.000    0.000    0.000 
 2258         CHL    21      0.000    0.000    0.000 
 2259         CHL    21      0.000    0.000    0.000 
 2260         CHL    21      0.000    0.000    0.000 
 2261         CHL    21      0.000    0.000    0.000 
 2262         CHL    21      0.000    0.000    0.000 
 2263         CHL    21      0.000    0.000    0.000 
 2264         CHL    21      0.000    0.000    0.000 
