 1629   H15   CHE    15      0.090    0.090    0.000 
 1630   H16   CHE    15      0.090    0.090    0.000 
 1631   H17   CHE    15      0.090    0.090    0.000 
 1632   C10   CHE    15     -0.180   -0.180    0.000 
 1633   H18   CHE    15      0.090    0.090    0.000 
 1634   H19   CHE    15      0.090    0.090    0.000 
 1635   C11   CHE    15     -0.180   -0.180    0.000 
 1636   H20   CHE    15      0.090    0.090    0.000 
 1637   H21   CHE    15      0.090    0.090    0.000 
 1638   C12   CHE    15     -0.180   -0.180    0.000 
 1639   H22   CHE    15      0.090    0.090    0.000 
 1640   H23   CHE    15      0.090    0.090    0.000 
 1641   C13   CHE    15     -0.090   -0.090    0.000 
 1642   H24   CHE    15      0.090    0.090    0.000 
 1643   C14   CHE    15     -0.270   -0.270    0.000 
 1644   H25   CHE    15      0.090    0.090    0.000 
 1645   H26   CHE    15      0.090    0.090    0.000 
 1646   H27   CHE    15      0.090    0.090    0.000 
 1647   C15   CHE    15     -0.180   -0.180    0.000 
 1648   H28   CHE    15      0.090    0.090    0.000 
 1649   H29   CHE    15      0.090    0.090    0.000 
 1650   C16   CHE    15     -0.180   -0.180    0.000 
 1651   H30   CHE    15      0.090    0.090    0.000 
 1652   H31   CHE    15      0.090    0.090    0.000 
 1653   C17   CHE    15     -0.180   -0.180    0.000 
 1654   H32   CHE    15      0.090    0.090    0.000 
 1655   H33   CHE    15      0.090    0.090    0.000 
 1656   C18   CHE    15     -0.270   -0.270    0.000 
 1657   H34   CHE    15      0.090    0.090    0.000 
 1658   H35   CHE    15      0.090    0.090    0.000 
 1659   H36   CHE    15      0.090    0.090    0.000 
 
