 1508   H15   CHD    14      0.090    0.090    0.000 
 1509   H16   CHD    14      0.090    0.090    0.000 
 1510   H17   CHD    14      0.090    0.090    0.000 
 1511   C10   CHD    14     -0.180   -0.180    0.000 
 1512   H18   CHD    14      0.090    0.090    0.000 
 1513   H19   CHD    14      0.090    0.090    0.000 
 1514   C11   CHD    14     -0.180   -0.180    0.000 
 1515   H20   CHD    14      0.090    0.090    0.000 
 1516   H21   CHD    14      0.090    0.090    0.000 
 1517   C12   CHD    14     -0.180   -0.180    0.000 
 1518   H22   CHD    14      0.090    0.090    0.000 
 1519   H23   CHD    14      0.090    0.090    0.000 
 1520   C13   CHD    14     -0.090   -0.090    0.000 
 1521   H24   CHD    14      0.090    0.090    0.000 
 1522   C14   CHD    14     -0.270   -0.270    0.000 
 1523   H25   CHD    14      0.090    0.090    0.000 
 1524   H26   CHD    14      0.090    0.090    0.000 
 1525   H27   CHD    14      0.090    0.090    0.000 
 1526   C15   CHD    14     -0.270   -0.270    0.000 
 1527   H28   CHD    14      0.090    0.090    0.000 
 1528   H29   CHD    14      0.090    0.090    0.000 
 1529   H30   CHD    14      0.090    0.090    0.000 
