 1384   H15   CHC    13      0.090    0.090    0.000 
 1385   H16   CHC    13      0.090    0.090    0.000 
 1386   H17   CHC    13      0.090    0.090    0.000 
 1387   C10   CHC    13     -0.180   -0.180    0.000 
 1388   H18   CHC    13      0.090    0.090    0.000 
 1389   H19   CHC    13      0.090    0.090    0.000 
 1390   C11   CHC    13     -0.180   -0.180    0.000 
 1391   H20   CHC    13      0.090    0.090    0.000 
 1392   H21   CHC    13      0.090    0.090    0.000 
 1393   C12   CHC    13     -0.180   -0.180    0.000 
 1394   H22   CHC    13      0.090    0.090    0.000 
 1395   H23   CHC    13      0.090    0.090    0.000 
 1396   C13   CHC    13     -0.090   -0.090    0.000 
 1397   H24   CHC    13      0.090    0.090    0.000 
 1398   C14   CHC    13     -0.270   -0.270    0.000 
 1399   H25   CHC    13      0.090    0.090    0.000 
 1400   H26   CHC    13      0.090    0.090    0.000 
 1401   H27   CHC    13      0.090    0.090    0.000 
 1402   C15   CHC    13     -0.180   -0.180    0.000 
 1403   H28   CHC    13      0.090    0.090    0.000 
 1404   H29   CHC    13      0.090    0.090    0.000 
 1405   C16   CHC    13     -0.270   -0.270    0.000 
 1406   H30   CHC    13      0.090    0.090    0.000 
 1407   H31   CHC    13      0.090    0.090    0.000 
 1408   H32   CHC    13      0.090    0.090    0.000 
 
