 1257   H15   CHB    12      0.090    0.090    0.000 
 1258   H16   CHB    12      0.090    0.090    0.000 
 1259   H17   CHB    12      0.090    0.090    0.000 
 1260   C10   CHB    12     -0.180   -0.180    0.000 
 1261   H18   CHB    12      0.090    0.090    0.000 
 1262   H19   CHB    12      0.090    0.090    0.000 
 1263   C11   CHB    12     -0.180   -0.180    0.000 
 1264   H20   CHB    12      0.090    0.090    0.000 
 1265   H21   CHB    12      0.090    0.090    0.000 
 1266   C12   CHB    12     -0.180   -0.180    0.000 
 1267   H22   CHB    12      0.090    0.090    0.000 
 1268   H23   CHB    12      0.090    0.090    0.000 
 1269   C13   CHB    12     -0.090   -0.090    0.000 
 1270   H24   CHB    12      0.090    0.090    0.000 
 1271   C14   CHB    12     -0.270   -0.270    0.000 
 1272   H25   CHB    12      0.090    0.090    0.000 
 1273   H26   CHB    12      0.090    0.090    0.000 
 1274   H27   CHB    12      0.090    0.090    0.000 
 1275   C15   CHB    12     -0.180   -0.180    0.000 
 1276   H28   CHB    12      0.090    0.090    0.000 
 1277   H29   CHB    12      0.090    0.090    0.000 
 1278   C16   CHB    12     -0.180   -0.180    0.000 
 1279   H30   CHB    12      0.090    0.090    0.000 
 1280   H31   CHB    12      0.090    0.090    0.000 
 1281   C17   CHB    12     -0.270   -0.270    0.000 
 1282   H32   CHB    12      0.090    0.090    0.000 
 1283   H33   CHB    12      0.090    0.090    0.000 
 1284   H34   CHB    12      0.090    0.090    0.000 

